Source,Target,Weight
272,735,0.3088165802015478
272,749,0.9228184510734522
272,750,0.09059933210609568
272,769,0.16305652224472234
272,833,0.41220025471188293
273,283,0.008837153951825643
274,297,0.007069263559520021
274,298,0.046292309321787885
275,298,0.004487143218466819
275,316,7.221860524660698e-05
276,313,0.7905387496438498
277,300,0.0018059171946527047
277,334,0.008232842297259724
279,284,1.6963473073462043e-05
279,288,0.0031292748922704698
279,336,1.5542467482838418e-05
279,371,0.32950126419880815
280,281,0.19263881353644563
280,289,0.027811777017812882
280,291,0.3031537715635839
280,298,0.00025623161344767676
280,316,3.42246166791607e-05
280,327,0.003534111950858158
280,341,0.16538522724712681
282,371,0.049283339043271875
283,363,0.03181580242301937
283,415,0.005790186608890956
283,430,0.00019661377516592618
284,321,0.0012327016646623559
284,336,7.302358157407695e-05
284,343,0.019727684234179137
284,350,0.003287512121939407
284,357,0.11166935093403439
284,363,0.007674196694481627
284,369,0.06048762193128651
284,378,0.8585644282161353
284,380,0.14010120036554932
284,385,0.000730509891138467
284,398,1.7418678328206858e-06
286,375,0.7891920993809024
288,318,0.16740875469551778
288,321,0.00464125091565075
288,346,0.25751375371100776
288,363,0.00027286908332328156
288,371,0.11615156907912956
288,394,0.3183155306892283
288,398,4.444552993370395e-06
289,298,0.0010476938919662124
289,316,0.00011412418656070161
289,349,0.005785979159771842
291,467,0.6711331809296068
294,635,0.0009357008727525207
296,415,0.001402712664653956
296,447,0.0002779127344137966
296,481,0.0011952275975430507
296,517,0.38316125962389436
297,332,0.014043286949164686
298,299,0.08517682001971559
298,316,1.128524190906619e-05
298,335,0.15080648391833046
298,346,0.009894948703042604
298,349,0.030444018971624565
298,363,0.004645927348137685
298,394,0.09558446232189649
298,409,0.01269986975424595
300,302,0.5062906906912985
300,321,0.005732324886951966
300,385,0.0001632155077789017
301,361,0.4083886514087144
302,343,0.00836819798953158
305,355,0.09895876572970541
305,431,0.24295196826737098
306,314,0.07392997247943435
306,388,0.06651119028545384
307,308,0.39518920856275697
307,316,2.500470362472131e-06
307,357,0.20967819609275867
309,499,0.8397429302303054
310,321,0.0005084811412094151
310,407,0.08279116882638177
310,414,0.0033318902461758173
310,435,0.4114283839037917
310,484,0.08714851735437645
311,312,0.9296250277324934
311,541,0.733093888101978
313,318,0.09257320220402894
313,336,1.9008820563031773e-05
313,350,0.0005629773800766191
313,355,0.00970264729238046
313,357,0.24805067181702695
313,374,0.4315315158278521
315,360,5.604437583371842e-06
315,416,0.611277733595107
315,459,0.009671826417467356
315,535,0.06884048973080463
315,567,0.5628537562718201
315,589,0.030301079954360488
316,343,0.00017335553024303276
316,350,2.333838048777494e-05
316,363,0.0001242397665499594
317,361,0.07870670303051663
317,418,0.5020001887574792
318,350,2.7209849265829967e-06
318,355,0.008916610458541658
318,363,5.275449494835608e-05
320,430,4.7306551838848086e-05
320,545,0.5536259219171334
320,549,0.00586270349062529
320,556,0.32563002195287527
320,603,0.3678176816958796
321,349,0.03414447977856455
321,371,0.20512908186442796
321,385,0.0013989811584907714
321,398,1.0371101169801654e-06
321,415,0.0006211258098674004
321,420,0.20413565498141484
321,427,0.3686340178246717
321,437,0.6744439435430943
321,438,0.07621383302219598
321,444,0.22231992287701652
323,385,0.00022647455079186535
323,452,0.018770135918769852
323,461,0.16751187201909376
325,708,0.601076983456103
325,771,0.2064833997972645
325,801,0.5527383309272202
326,394,0.04271296829149953
326,416,0.26325136930105614
326,417,0.9947062806421737
326,419,0.13806500754876047
327,372,0.4272691031257241
328,403,0.036924669382252
329,407,0.03852243907952086
329,420,0.13722227550060276
330,355,0.0019460128559933617
332,337,0.8165139605702785
333,343,0.0016314063002063927
333,369,0.1800659249003543
335,409,0.006422506873797494
335,489,0.04544407506183479
336,346,0.015178578703067068
336,350,7.761579038136936e-07
336,355,0.00853018541072274
336,358,0.43191524872051335
336,382,0.5058372273435573
336,409,0.0023362526011411907
338,430,3.173096014512621e-06
338,593,0.5722306446329223
339,404,0.05422854901276716
340,341,0.01925847195128722
342,491,0.011858987109619403
342,609,0.10077296281679604
342,708,0.04815174959407467
343,350,1.438884316839308e-05
343,355,0.0022119954973150186
344,651,0.7726878687153937
344,800,0.11240097808995353
344,803,0.8606581905618818
344,806,0.42612122885291526
345,481,0.0006996675688817037
346,355,0.0007023792815130587
347,430,6.130498493667738e-07
347,457,2.2003754101213836e-05
347,559,0.0040765756297376715
347,612,0.5356915241928041
349,364,0.027785223001696436
350,355,0.0005026417718460017
350,381,0.4843092606267445
351,605,0.08338724919573473
351,638,0.6627921734380393
352,367,0.025770686100564152
352,379,0.0013844411184788436
353,379,0.0010190756065226755
353,447,0.01215182436632507
353,503,0.058237549189054126
353,510,0.9057295177947233
355,372,0.002172850346532974
355,398,1.101423348022446e-07
355,405,0.9998541375738803
357,385,0.00023119935510986498
357,477,0.5022548709294994
360,425,0.13963300490359842
360,430,2.8832741275246127e-07
360,432,0.004612378431327023
360,473,0.23337215412916862
361,395,0.011053125698414119
361,509,0.8612707807903626
361,512,0.9027157348192357
361,538,0.5876307346906214
362,423,0.6002923406589646
363,369,0.04733151714799679
363,398,4.1434737180390536e-07
363,423,0.26236076195494884
363,436,0.13595267445678422
365,547,0.011878571895449323
366,398,2.277509561637945e-08
366,624,0.039377314558023846
367,376,0.3305400566271727
367,415,2.5253484939812655e-05
367,430,1.5477105368161579e-06
367,470,0.011066687703770893
367,483,0.14604152291113692
367,484,0.6681267021947748
367,498,0.10075801566740973
367,501,0.1934153796730687
367,507,0.010168344136398557
368,407,0.08161657079231084
368,447,0.0006769556689301512
368,547,0.0013429035605286921
368,549,0.004156409232188569
369,387,0.26501361246688715
369,392,0.01526922684209366
369,424,0.04135654152552293
369,430,5.633995646458426e-08
369,446,0.06574791204513876
369,465,0.45464419712068027
369,481,0.00040921325224988256
369,493,0.4994016564825671
369,569,0.0536485909874808
369,585,0.2097945421913323
369,654,0.7993350212127736
370,398,2.410980440785522e-07
370,424,0.526986866188537
370,716,0.19607426266136402
371,385,1.6068375362368425e-05
371,398,1.9834919049315113e-07
371,411,0.023971740663371377
371,432,0.000661318748619673
371,436,0.003462867166948377
371,440,0.035663617733463014
371,446,0.008278216747096395
371,469,0.3773434311787771
374,382,0.014292620743091667
374,512,0.011331243162496271
374,559,0.21911294790214303
375,640,0.6191647364664803
375,674,0.6632881776869087
376,395,0.005005990339493099
376,414,0.0026954277644700964
376,446,0.012475985384222281
376,501,0.1298195504719266
376,524,0.8677275787477434
377,414,0.0002413875548552825
378,411,0.7928051187843935
378,440,0.044403126356520425
379,390,0.6005674100407207
379,415,5.016981242904893e-06
379,430,3.0426715828214016e-08
379,434,0.7081031488236741
379,437,0.20298806026313193
379,455,0.004382617418102007
379,458,0.37760491217517667
379,461,0.06616579438288467
379,483,0.3375768178046595
379,503,0.7560902209436617
379,505,0.04208135981805289
379,508,0.6694452769831003
379,510,0.052147972637588844
379,517,0.25859279673665125
379,533,0.43574375061724546
379,537,0.08206242016214128
379,539,0.9556547582543702
379,544,0.7892626583620392
379,546,0.20668071226257348
379,547,0.01804467673464244
379,556,0.07052688863203228
379,567,0.1276618458275389
379,597,0.12982773298108075
379,608,0.11714939035233485
379,610,0.11503871287004581
379,614,0.03715860682108674
379,625,0.5292081695761616
379,656,0.5256506003955752
379,662,0.5628437578656139
380,385,9.825928604922107e-07
380,398,1.3390806555435618e-08
380,411,0.08646553132751336
380,424,0.2666802122184962
380,446,0.005512433999341706
380,567,0.007925319689977601
380,605,0.5269211131685554
380,616,0.10850507742025098
383,461,0.006610298677939619
383,490,0.014390039750874833
383,509,0.1223010679573133
384,433,0.44482761482789834
384,448,0.07234654583751936
384,454,0.014296022037518492
384,457,5.378204844558704e-05
384,503,0.03303853817346219
384,553,0.054910907269833276
384,562,0.858438810989641
385,404,0.10355536357384285
385,409,0.00015771768314022173
385,411,0.033266392353977735
385,416,0.015304036378287584
385,429,0.005541974905569894
385,436,0.07414705560145253
385,446,1.4540627860804185e-05
385,470,0.010944247892722381
385,489,0.40453213426268275
385,495,0.0003400395592492842
385,505,0.2049528340982628
386,412,0.6875064128405984
386,535,0.09496381248261584
387,430,1.7737120032676914e-08
387,466,0.7497216239720771
387,569,0.03264423161633643
388,398,2.9419361017457335e-09
388,479,0.2767146542983624
389,551,0.26109500805943153
389,566,0.5358670821619592
389,672,0.5153641571676725
390,391,0.14138086405249278
390,535,0.01415380003276459
390,618,0.3893729537270537
391,392,0.14906635222127554
391,409,0.0007862951420964952
391,430,2.5495850071799903e-08
391,446,0.00033334824478170735
391,454,0.008384065111685431
391,455,0.0006903825089672742
391,457,0.0001562458683556028
391,465,0.26345887259239875
391,497,0.523821935730771
391,538,0.12736504817795996
392,398,4.183003728408606e-09
392,407,0.035245543972843595
392,414,0.00012750654857686245
392,415,6.122534061334417e-07
392,416,0.019910669883706475
392,425,0.02151098855345537
392,427,0.2081650993119795
392,448,0.07950824759554845
392,450,0.7711318491597926
392,457,3.853761940598908e-05
392,463,0.011784843781192886
392,469,0.3669259424870234
392,481,2.624977920475453e-05
392,495,0.001566867158452801
392,497,0.14141316824107694
392,507,0.10678338424187363
392,522,0.2813491775128014
392,535,0.018910804118411267
393,502,0.012566306724567218
395,410,0.7529316123919346
395,415,3.7193455474948596e-07
395,430,1.5371127869188576e-09
395,452,0.002239777649541196
395,473,0.0205386308041274
395,489,0.2834935599073337
395,495,0.006528308257612084
395,496,0.5465267714757364
396,533,0.07352381518450578
397,407,0.005079763752603068
397,424,0.014494655939891249
397,449,0.47610674559524846
397,470,0.0014598642078487024
397,498,0.4512444374899238
397,505,0.4302778731288734
397,530,0.06517247320744861
397,535,0.003003483961754549
397,548,0.3453318627686047
397,552,0.3614060136325987
397,585,0.00659304970330443
397,618,0.5901171255520451
398,415,2.99636632692929e-08
398,416,0.08590440481475037
398,420,0.0056729682978040605
398,426,0.30565232395768216
398,427,0.03183233466691913
398,430,1.1154072248840757e-09
398,433,0.07592981388791577
398,435,0.015921892172697138
398,437,0.021522629402599615
398,441,0.07378184038027523
398,447,0.0002395995267115187
398,452,0.0019564072433560283
398,457,2.8179862117836376e-06
398,461,0.009039486537615988
398,463,0.0036265370929252816
398,464,0.024077467001879786
398,465,0.03913030903479157
398,468,0.6417627651810752
398,486,0.4204106428700042
398,489,0.057010826182340456
398,493,0.1784163628721967
398,503,0.00026687861260759526
398,505,0.029517921848059053
398,508,0.06622286546050345
398,518,0.22289876201601222
398,525,0.6849856593606565
398,530,0.18430185746833358
398,535,5.77878870503969e-05
398,537,0.19031950771977962
398,554,0.030744335131814748
398,559,0.06737356696553876
398,561,0.03820920456080319
398,565,0.337875244801045
398,567,0.0037308228535207284
398,575,0.5370571360421896
398,612,0.27022613675061213
398,620,0.5450834915153567
399,416,0.00047435377400140843
400,430,1.8124402433370774e-09
400,525,0.059259016851502984
402,544,0.07183947390514535
402,549,0.002098247417629446
402,605,0.13556034294630462
402,626,0.889251525864997
402,682,0.07055606470829423
402,684,0.22362995972037303
402,696,0.8058250151511603
403,415,2.7604423208242433e-07
403,427,0.005072879510777536
403,428,0.5335184482644406
403,430,7.215408174877401e-10
403,447,0.0008944797917012656
403,448,0.014233834249095368
403,503,0.0017031628916513396
403,507,0.029761920016042387
403,510,0.02831910265101893
403,517,0.3333653769532459
403,519,0.42251715216082353
404,430,6.230889028808036e-13
404,439,0.6534764396159051
405,424,0.10380301531353504
405,535,1.353800773476169e-07
405,537,0.20610074454770802
405,549,6.081284340225231e-05
405,569,0.001383999240431386
405,635,0.18172693366417153
405,690,0.014447069147568287
405,696,0.11054428901482595
406,430,5.977516246375313e-11
406,481,2.9322830183010405e-05
406,483,0.5069017373059407
406,541,0.024641238116964684
406,597,0.3405810384442224
407,416,0.0014857161164793422
407,433,0.15484441152831788
407,446,3.934149367182987e-05
407,452,0.004872144498060006
407,470,0.0003910955728335131
407,481,7.506449463000324e-06
407,512,0.01281895513803693
407,535,1.9606320956260645e-07
407,547,0.006404815956804859
407,605,0.014852966438936074
407,624,0.7179318321318153
408,418,0.482550556759174
409,429,0.27471856383576554
409,432,4.231154254012675e-05
409,447,2.8467915169287012e-05
409,448,0.0025581676431785973
409,450,0.22319280507983438
409,452,0.00016384712326538927
409,462,0.19630671903452693
409,470,0.00018178707493393814
409,489,0.17705466405041295
409,502,0.054943862388703836
409,512,0.004321326204903236
409,567,0.00019215871566282213
410,445,0.6970272605688201
410,528,0.5036307221117697
412,508,0.016060858360381135
412,549,2.5710161113986935e-05
412,662,0.06257155512093969
412,686,0.9501896126669491
412,740,0.5778061353721351
412,771,0.5416283203153298
413,556,0.05945675133639225
413,670,0.13115631991342097
414,417,0.004510286636588238
414,427,0.0015294026643768526
414,432,5.3154414477380904e-05
414,441,0.4976809571038753
414,461,0.0003991935998547679
414,468,0.32284885036784466
414,484,0.06810973018431382
414,507,0.0002659552289164692
415,420,0.01864971598952826
415,427,0.0005434703199367849
415,429,0.18943212694630795
415,430,8.458101480431225e-11
415,441,0.0016832842925611556
415,447,2.975399175418723e-05
415,448,0.0005374659043183291
415,450,0.003559627542816455
415,452,0.0018406772327898364
415,454,0.0037772997762895574
415,455,0.0036266807673657276
415,458,0.5960359242002952
415,460,0.18148192024082302
415,462,0.030817006674003975
415,463,0.0007074546967718146
415,465,0.0010257818010002719
415,481,1.1505842087572199e-06
415,483,0.0010657457935693837
415,485,0.1406348009929871
415,487,0.30261985234136707
415,498,0.1688438488474369
415,502,0.02144432147448168
415,503,0.01663248917274777
415,505,0.09527697142527247
415,509,0.005175871620761875
415,510,0.009735392652462658
415,511,0.43364057022683045
415,516,0.8504063208803517
415,517,0.024128653316423106
415,522,0.03951046032560256
415,535,5.410419060210496e-08
415,538,0.053460081792210803
415,550,0.8385837714543031
415,561,0.012136335044864192
415,583,0.3161575802840315
415,584,0.8354844788602567
416,425,0.11041795859547374
416,427,1.9377537781506038e-05
417,468,0.027912509873010725
417,480,0.5153821298443149
417,481,4.076264028588201e-07
417,555,0.846710111445791
417,557,0.4861891799862884
417,611,0.17944050664467837
418,432,1.028569045200979e-05
418,729,0.17233433347173902
418,744,0.5619683917272124
419,425,0.05348186329394757
420,430,1.1652191575909895e-11
420,446,5.1944381950969916e-06
420,448,0.00020496736458764023
420,452,0.0009266346608921778
420,457,1.109949370435043e-06
420,460,0.10859907047455036
420,463,0.015382969969054933
420,528,0.10022914461672236
420,537,0.15402864850801526
421,524,0.08228394676753276
422,438,0.2804908505960882
422,503,0.003944684809549629
422,549,4.6964684460772924e-05
422,554,0.006228753817805418
422,586,0.47387932402772714
422,653,0.30474156483690873
424,470,1.325495281594628e-05
424,535,2.1903072650375258e-07
424,547,0.0006440980690166689
424,565,0.6130701710494969
424,605,0.009008632009602485
424,608,0.7193593593300622
424,636,0.255818230960489
424,701,0.23623338994093457
424,769,0.4053762538525029
425,432,8.040402450159068e-07
425,452,0.00028355802453343274
425,457,4.730130343000968e-06
425,467,0.281130930406327
425,480,0.3679802994479395
425,490,0.016234292716136724
426,470,1.813492987269864e-05
426,535,2.1926073377043047e-07
426,567,3.6356895879127714e-06
427,444,0.295950128868649
427,467,0.028262433710408843
429,430,8.781445766562038e-12
429,437,0.015226493286897024
429,441,0.14428310408138542
429,444,0.08467153453178122
429,449,0.48095656901272754
430,439,0.0614346036560161
430,443,0.27130580578834085
430,446,6.724332206158991e-06
430,447,0.00012857557774773818
430,451,0.07984435614170507
430,454,0.006096024499955543
430,455,0.0004099834075145217
430,459,0.009893817747638315
430,461,0.0009374980876570456
430,462,0.08008203479036041
430,465,0.0001463026954821475
430,471,0.1461657089988022
430,480,0.06215640395292813
430,486,0.23041020855548514
430,487,0.10450477663262257
430,491,0.0020659653679809997
430,492,0.6378540872310121
430,497,0.09664253059916089
430,498,0.01586891040682113
430,500,0.5706634841027854
430,503,0.001091410916690313
430,523,0.7031797309976845
430,525,0.005612366288804341
430,528,0.22945778188097338
430,531,0.163742618288773
430,535,2.481113386920156e-09
430,537,0.03296122437040982
430,539,0.017524545835785613
430,543,0.8203347825768089
430,545,0.2739974431756667
430,546,0.04172569603549741
430,547,4.0764545038187703e-05
430,549,2.8779876243260723e-05
430,557,0.3563238778781476
430,560,0.6051578548790334
430,574,0.5195196623013525
430,585,0.5085653007496558
430,590,0.415133121508228
430,592,0.7357896056543525
430,595,0.41872334839750036
430,603,0.3299193328584763
430,605,0.002887031959867278
430,606,0.21862419986366177
430,612,0.0940437663858289
430,618,0.0198904108687993
430,621,0.2209998371453683
430,671,0.0019687023058633235
430,689,0.2737097105701325
430,690,0.051668799713948145
430,696,0.05266719662603574
430,706,0.1854623322254423
430,735,0.6258745720951211
430,737,0.09469031677429343
430,749,0.020210592470132564
430,756,0.25312045338153666
430,761,0.26990544740522215
430,762,0.9889799204599156
430,764,0.3331914188189449
430,780,0.6643907850640293
430,784,0.8945031783869681
430,798,0.3363185988862386
430,802,0.36217305056602545
430,810,0.10297874229704618
430,819,0.8849449685069312
430,821,0.22382208845616017
430,822,0.5583335898192514
430,825,0.7853566026030291
430,833,0.33860274808060054
430,836,0.3243434040019717
430,839,0.39178479926940535
430,842,0.18380172855602783
430,852,0.3610757187597706
430,854,0.1196424684206367
430,867,0.43347840116760705
430,868,0.3839318289260172
432,436,0.0014315154065290903
432,442,0.6692838466989516
432,446,3.39190839157938e-05
432,448,1.2964691472480604e-05
432,452,0.0001211792626087793
432,454,0.007827310223643436
432,457,7.2668829677090695e-06
432,462,0.032492572834048085
432,484,0.10088190646862705
432,495,0.001790217140630307
432,514,0.17106673454446814
432,516,0.08870548177382688
432,527,0.25312424190780064
432,543,0.12401068598108089
432,601,0.09777039034732238
433,436,3.3490758765869485e-06
433,446,2.534199034120116e-05
433,447,1.8645471679919203e-06
433,464,0.06816452573363262
433,470,1.1780310240924446e-05
433,489,0.00311181769735665
433,495,5.7922531591979155e-05
433,502,0.0037883145879188613
433,505,0.0012142169381930835
433,522,0.010277523425960874
433,537,0.031119193660655207
433,542,0.8118562143802576
433,559,0.05295132834408861
434,654,0.01818338721633953
434,678,0.10611536918780051
435,463,0.024501292489755376
436,460,0.07886360343126532
436,464,0.008818207904025661
436,476,0.45155534590418067
436,489,0.00047707891234144564
436,495,9.062552369938428e-05
437,464,0.0021682519437537925
437,535,8.983600732009914e-09
437,567,6.482013184322903e-06
438,572,0.880023797097212
438,659,0.10613704578631711
438,708,0.024699144679178275
438,709,0.43129059950711973
438,722,0.6147283699465106
439,547,0.0007743446537479716
440,464,0.0008715525750082983
440,465,0.0034013050945722553
441,459,0.007304196228395596
441,491,0.006140672509478743
441,505,0.009653647785301585
441,584,0.12719877402533405
442,803,0.013240150928082296
443,529,0.2669657948254781
444,491,0.006225672724887221
444,573,0.5089802071014387
444,641,0.055411937018235324
446,452,5.252153252214608e-05
446,453,0.6572131803201532
446,455,0.00013175674141286843
446,457,7.288275282378752e-08
446,462,0.11721298347322058
446,464,0.0007270692593304859
446,465,9.876204405295359e-05
446,481,2.8497607547190225e-06
446,482,0.35848264994217754
446,501,0.05849582388902605
446,502,0.007939769355923942
446,503,0.0006101982426318079
446,505,0.0011824387800995631
446,510,0.0002420558642122471
446,516,0.013675218045060833
446,526,0.3936145192284397
447,448,4.5289481759247823e-05
447,452,6.381138795191997e-07
447,455,0.000460671960630109
447,457,1.2513151183964203e-06
447,458,0.024014366147721525
447,463,0.003521200977600954
447,481,1.878269002777076e-07
447,496,0.006737050054563923
447,497,0.05056587471622023
447,502,0.002537765716813186
447,503,6.756206202764284e-05
447,505,0.0008713388906450577
447,510,0.0029441419044728824
447,522,0.4262411812871025
447,528,0.05436951980768175
447,542,0.042861000751722396
447,547,0.0011020996338974005
447,561,0.004113322935775561
447,567,1.4372458839079169e-05
447,573,0.2209540906570322
447,583,0.16737557423709304
447,592,0.04024865575353509
447,596,0.10935939976766407
448,450,0.0011751231676030568
448,454,3.1031429696135236e-05
448,455,7.58614390741035e-05
448,457,1.313807084276807e-07
448,459,0.004976398878139711
448,462,0.0021100754613940544
448,482,0.008859586829843332
448,495,1.295481294956188e-07
448,498,0.0019685781687029413
448,503,3.676622164476184e-05
448,518,0.09442934059185304
448,520,0.8519062711005311
448,525,0.09838747705086076
448,535,3.1037209611787955e-09
448,538,0.22955935001123107
448,560,0.32585032416915616
448,577,0.7756795282242315
449,535,4.3675725136041593e-10
450,457,9.53796366937294e-09
450,465,3.925171976023927e-05
450,470,5.053592449951787e-06
450,512,0.0001397026985557161
450,538,0.0010667877200720144
450,559,0.0006372906256118236
450,560,0.006482745082861392
450,561,0.0003782236638666194
451,578,0.328415149431574
451,658,0.6839704445734678
451,667,0.08073223937411489
451,686,0.025955159710603234
451,761,0.43328873560854303
451,784,0.09952216177285804
451,785,0.7556762286632633
451,792,0.7155105789920247
451,819,0.02551424123413966
451,824,0.9021440764625105
451,838,0.4190543806904474
451,849,0.6495378414744409
451,850,0.6709511803701316
451,857,0.7218447887391615
451,862,0.13688095793712474
451,871,0.16881899833570446
451,885,0.04369605648813324
452,455,1.3176419478970648e-05
452,462,0.00035251775662905097
452,474,0.4144687899686047
452,488,0.9162690575938123
452,498,0.0013645657441325155
452,522,0.007319259476589085
452,530,0.03533729698144194
452,535,6.035360274918935e-11
452,537,0.006927014110366822
452,555,0.014317593677698776
452,557,0.06866655189016771
453,554,0.01457814321159733
454,460,0.0036778578730327456
454,462,0.0019830820540221155
454,503,1.720068326142173e-07
454,518,0.040233764797885326
454,559,1.3014279824206391e-05
455,460,0.0015717513453934
455,471,0.0625721574156281
455,505,7.63356259967871e-05
456,549,9.180038829690872e-06
456,703,0.03889944443448601
457,465,7.313580870469629e-07
457,497,0.05867304078725288
457,498,0.006937671761882138
457,535,5.154539381338095e-10
457,542,0.013436941040313797
457,543,0.01584922962465395
458,503,3.646718553093454e-08
458,510,8.979074916094805e-05
458,522,0.00035390712301509717
458,535,2.897435617013844e-10
458,549,3.329662424850853e-06
458,583,0.22844586238054534
458,596,0.4957632174431245
459,470,9.68925185482928e-07
459,503,5.7075551429407566e-11
460,495,3.6541048034819286e-08
460,501,0.001322851333307828
460,503,2.597165338916107e-09
461,499,0.09352534443613744
461,501,0.0006384649123184772
462,517,0.00020454837687881636
463,489,0.010321050387945497
463,528,0.07884833317143915
463,538,0.00019490810673708573
464,485,0.12175408022046803
464,489,0.006206034160842296
464,559,3.058253518869244e-05
465,498,0.0011312115350024159
465,502,0.00011897232545085625
465,503,1.3298991965261077e-09
465,516,0.006672154086806209
465,535,3.688933474048406e-12
465,537,0.006893734975401309
465,538,0.00019561555653539666
465,542,0.001692308845736884
466,656,0.10274850409956475
468,524,0.004106366471786215
468,696,0.006703013701334295
468,701,0.3508999711580753
468,809,0.9716901610934235
469,481,1.3967957986976276e-07
469,535,5.857987402389642e-11
469,537,1.6916042897338952e-06
469,549,1.734363717637406e-06
469,701,0.010651915253793888
470,482,0.0017999851058076635
470,488,0.02228081791289365
470,512,0.00033933715885958526
470,535,2.1141112555379654e-12
470,618,0.0005596787884997678
470,651,0.027077196287744267
472,549,4.6231121885132273e-07
474,542,0.00021963550988613744
475,538,0.00023560821584475068
476,491,0.001690374922076222
476,592,0.10246592637610234
476,634,0.4481147732897216
476,696,0.011835541255734303
478,642,0.44650230404236835
478,729,0.08672116081346228
478,778,0.46683726200890907
480,505,0.00013768532682754294
480,535,6.829195294720356e-15
480,547,0.00048242417139245623
480,561,5.4827664243136205e-05
480,567,4.676320598011246e-08
480,573,0.041246432679466975
480,581,0.06461779386111433
480,604,0.7106638054867249
481,491,5.1466689571221506e-05
481,503,5.973528763813695e-10
481,505,0.00010111595681212901
481,508,0.014976636620804751
481,522,0.007320835828825408
481,525,0.01051769281345197
481,535,3.2822035948478357e-16
481,542,0.0001406281088557347
481,544,0.09934284750630062
481,545,0.016901700470371404
481,548,0.6022268066891566
481,549,4.332339946936164e-07
481,561,7.599811648093431e-05
481,567,5.7067020771018165e-06
481,583,0.2609694360435489
481,587,0.3052805207996455
481,590,0.16311527243299362
481,591,0.9431835954107901
481,596,0.13693108418589892
481,619,0.38118877519922945
481,635,0.26123141925383014
483,535,1.7705054751008826e-16
483,539,0.0049795522759429845
483,634,0.27747392552463795
483,659,0.8604845319972787
483,665,0.4238508464263067
483,701,0.16015124743431533
483,703,0.7560182210188822
483,709,0.13421306153687007
484,501,5.539807413441555e-05
484,507,0.0006897001057240431
484,508,0.00010361869315853965
485,505,2.0054012378469e-05
485,530,0.16911950448109916
485,537,4.8310421252754884e-05
486,537,0.00010405591434385691
486,539,0.015840224113003832
486,542,0.0001716108309706606
486,547,3.5984242903574652e-06
486,561,9.69572016782262e-06
486,567,7.5993310326677865e-06
486,571,0.7705875525501588
486,581,0.3935787868602897
486,612,0.010487600434503948
487,714,0.2210558715834314
487,782,0.5002820555050838
487,870,0.7955983230640035
489,530,0.2576987423276819
489,535,3.347197775151124e-17
489,537,2.1870311291655935e-07
489,573,0.09465617457206316
493,561,1.5255281232451444e-05
494,761,0.19617629754848118
495,502,1.093707266814072e-05
495,559,9.856448109558706e-06
498,538,0.00013225611584452836
498,568,0.9842607438485683
498,579,0.8552268619393346
499,527,0.33526270949741604
499,556,0.04461202547682575
499,729,0.0480712862148999
499,735,0.043423000707429646
499,745,0.14140879696881048
502,529,0.13271717232325503
502,559,5.31449754432215e-06
503,505,2.871981971797241e-06
503,507,0.0004999008225272514
503,510,8.27261278218751e-05
503,512,0.004476593818104557
503,517,0.00014812794145558294
503,522,0.0008893742419359917
503,528,0.030626750174550126
503,535,1.3761976252745016e-17
503,543,0.010682434933696408
503,567,3.637215961838252e-06
503,581,0.09824012811071937
503,583,0.00930466003704286
503,596,0.19723261003125675
504,506,0.34238446248194565
504,549,1.0596440817936617e-07
504,634,0.16584377886722657
505,535,1.0526789700847954e-18
505,547,1.8707492069206957e-05
505,558,0.5659501673463118
507,510,0.0006359955032960206
508,513,0.7224061371797829
508,514,0.12444101671716538
510,522,0.0001519221780448687
510,583,0.008936765530829173
510,596,0.021241696032002204
512,535,8.621841160825539e-20
512,558,0.23536828844081614
512,696,0.006154662655252765
512,785,0.18525120907579576
512,818,0.10418758436816966
514,549,6.234255256504212e-08
514,582,0.22669068582515717
514,587,0.283543511063732
514,616,0.010035225673166755
514,630,0.11625935195092685
515,664,0.36545430536446266
517,535,1.4314795146987733e-19
517,574,0.17352982017303983
520,591,0.04513387991893272
521,616,0.0007193349820700031
521,723,0.5180965629448364
522,525,0.0004318916674242082
522,567,8.89973784099557e-06
522,583,0.0031696742827758456
522,623,0.2247189403388793
523,567,3.941846704715975e-08
524,549,8.277707778158844e-08
524,665,0.06202676420850852
524,768,0.9298303927391668
525,528,0.0012808672908812796
525,535,3.937591760560816e-20
525,561,6.385137440740167e-06
525,567,7.88756919233322e-09
525,591,0.00754672687659324
527,544,0.03650286902315062
527,616,3.5465163586551735e-05
527,645,0.4006004584115228
527,680,0.7773803042234887
528,537,1.3519881290135295e-08
528,542,1.440341993471535e-05
528,595,0.21398685501762235
530,535,1.1574512060092183e-20
530,542,8.872197059393072e-07
530,585,0.0823167449404657
531,556,0.05376404989675063
531,819,0.05646673131896629
531,821,0.2525140635993381
531,841,0.7367777557477698
532,785,0.030712801380074047
533,539,0.0042276128084511805
533,549,1.7386891957849712e-08
534,537,1.513028590883097e-08
534,624,0.13055360264845353
535,537,4.724170844671179e-09
535,538,3.76094318367883e-07
535,544,0.002933546223030995
535,545,0.01909169622810591
535,547,2.4701180052279054e-07
535,549,4.289714000843066e-08
535,561,2.0931950560790133e-06
535,565,0.02486775639068607
535,567,1.0228047142687561e-08
535,569,0.0009767552420110515
535,571,0.015615455405692731
535,574,0.006505277247504442
535,575,0.2431695140258795
535,576,0.2981319217492928
535,578,0.5957118726084425
535,591,0.0003900246975372174
535,592,0.06139327730004515
535,600,0.34450482159688567
