Source,Target,Weight
12,33,1.2627516590234705e-06
195,23,0.004871597868888442
20,40,0.0007495622078652265
119,132,0.13157848953852755
112,4,1.209445041812423e-09
20,101,2.348233610615072e-09
47,57,0.08682451164464135
80,83,0.10589867727669386
63,160,0.005388296322842002
63,40,0.00025622836631023925
80,103,0.001021263884560049
94,8,0.002879347561432444
41,45,0.0033084842588054627
97,101,1.3267343011866974e-08
152,44,1.565350433648205e-05
129,85,0.18055323632829767
119,200,0.15561055135588897
35,10,0.003304446190746315
89,139,0.00012591048232906896
0,68,1.1862741795708156e-08
154,172,0.12035447170296498
96,72,9.00049237670405e-10
147,168,0.001290080919248865
139,175,0.674916773694863
112,92,3.09834639958245e-06
150,77,6.348372516704276e-10
1,67,0.3371379588862853
30,133,0.17400955067536195
111,144,0.012318413913819782
136,115,0.004748290800067854
90,3,0.00030286319831841795
80,30,0.004808198942509843
114,128,0.11667506920338942
20,111,6.438590982421401e-09
80,67,0.17146062011545787
49,39,0.0019183564067080548
1,25,8.682538002692167e-08
32,24,3.199627638631552e-05
92,44,5.820410828834546e-06
46,128,0.0181293995297589
20,32,6.0715627280836744e-09
130,92,8.072818135490394e-05
13,106,0.0019144672782893414
20,148,0.1014481161064886
34,41,0.0017897718941624478
6,16,0.020900055974403493
151,57,0.03941739262854059
39,168,0.0050604565062855955
36,104,1.824287885338826e-07
119,30,0.010983704353679059
26,192,0.10327600038139914
49,220,0.2544377834701793
80,40,0.0008725611085179949
30,102,0.00010711243662978836
150,97,0.2058375020436122
23,72,1.104000928418767e-09
165,4,1.1963303447359116e-08
142,33,2.777308348325165e-07
99,105,1.2371300105425787e-08
152,17,0.06681724795435513
46,101,3.348650631347375e-10
36,140,7.464236601247324e-05
195,47,1.150870071932193e-13
25,57,0.005416263444262331
59,75,0.013870361954852426
203,17,0.049923800604540526
59,101,1.7843141973422206e-11
49,119,0.006860051728272856
116,32,8.097767884318387e-09
119,22,0.00013200663016928258
143,185,0.165582154028641
90,32,1.3532507077128153e-08
101,47,4.286393339348652e-15
216,32,4.179900569951731e-09
94,62,0.005170180993760926
36,4,1.0055938044190095e-08
61,77,2.3954004009579352e-08
168,169,0.027388226279489853
111,20,4.054535517822673e-08
202,77,8.402052859632615e-08
200,133,0.10935020207799892
120,26,0.12268070538911802
136,6,5.130748199718492e-06
62,121,0.32316859132060544
40,96,3.375083474707683e-05
33,141,0.0007693269658490436
111,79,2.9782482815769797e-12
1,26,0.03840446330483142
46,114,9.369934731318496e-05
40,170,0.36337225852324506
86,127,0.05435742935800386
172,178,0.15406935855249376
71,105,5.795250102088114e-10
90,27,0.00017733166687418245
71,120,0.0013032955850948373
6,71,0.0018887470383590868
124,92,1.836747368419906e-05
5,52,0.013757350890347636
4,90,0.00032956618669719606
34,68,8.755812953643478e-08
6,195,0.0974200467808077
123,72,2.038740633979138e-10
191,30,0.006413354973992296
59,124,0.00029810823402662414
150,57,0.03031730302245267
109,29,3.710547537190397e-05
96,171,0.0005633780481568409
173,23,0.00025865555782583137
103,3,0.00015178291486030122
89,160,1.7402975439965516e-05
123,161,0.018196733111465895
22,12,3.250135307815968e-05
125,108,0.8087936775251
151,3,0.000172962312350835
23,105,1.0992817721289859e-09
161,6,7.127130521673989e-05
35,105,5.05218809951522e-10
7,105,1.888956372220503e-12
35,104,1.33189492057176e-07
76,58,0.0027840750121564057
41,35,0.000978883553949804
221,222,0.4608210030974681
28,107,3.1461553358750615e-05
170,180,0.003911723709884739
71,192,0.03240323031507495
35,41,0.0014445870191851298
18,140,2.5797456995915423e-06
109,33,9.987644812664106e-07
40,20,5.987508194606972e-08
97,43,8.443019642061561e-06
146,3,5.0992441100813435e-06
195,96,0.002148377785900429
123,47,4.422024244789876e-15
39,68,4.535247030293333e-09
34,3,1.2160936158218442e-05
77,202,0.000894593371065361
120,110,0.3805525611433239
194,55,0.005902188411772772
23,53,0.0032881223107349665
24,47,4.168655977093825e-17
78,74,0.15487126290910966
98,107,7.89767727217357e-05
119,50,0.028780787705820484
47,101,2.4843103390742417e-10
126,91,0.3740162668705428
75,148,0.01998537975281055
82,109,0.0022942621473486914
4,101,6.9053420006669165e-12
201,39,1.040772888806928e-05
126,73,8.744040783002736e-06
20,36,0.02722145768942063
13,12,0.003090963589126489
22,200,0.006436710867418484
48,126,5.837109596527793e-06
9,131,0.003005077148992742
141,25,1.120250795876951e-08
65,141,0.018948849730767763
109,98,5.248560994548579e-07
11,77,1.0151010132562872e-08
126,99,0.0003485235285369236
201,30,0.0002906736982712188
140,68,1.0453735190694856e-07
120,29,5.421095725423655e-05
86,102,1.3219422983896661e-08
80,201,0.062043366670723236
119,184,0.05047645655810097
126,98,1.5886564335070506e-07
173,68,2.3133708891646087e-08
72,35,0.0007814300270111991
57,34,3.5691811331226518e-06
92,5,0.0010203800652311822
59,208,0.2350201556716574
168,97,0.004071590874183955
71,26,0.024654132940677347
123,60,0.45690885736202363
48,20,5.5855569620943944e-08
34,91,0.04495430741834342
203,33,8.587725436357312e-08
11,125,0.008399076837604361
20,130,8.21031722560864e-09
2,20,8.794618644039534e-09
189,69,0.0009909649818996941
67,1,0.0005094631093266784
118,50,0.06934843195358802
166,168,0.003058275437637166
154,7,4.364104728854028e-05
30,39,4.9095666577657635e-08
17,5,0.00015510305286873575
6,77,3.921361374878273e-10
137,187,0.2288784762679344
2,182,0.6069896622204751
143,174,0.22093487270347903
136,39,2.4092180977838092e-05
42,19,0.003349368061243437
25,97,0.00974338965206327
34,99,0.0022873294697595098
4,120,0.00130419894851508
1,32,1.4234761403313108e-09
148,28,0.30916861930845646
115,66,0.2192951599137563
79,24,1.8782588768574002e-06
113,46,6.0411001973096824e-05
71,111,1.513678849004292e-09
103,131,0.006077395807718502
168,147,0.014101501616483209
90,214,0.04619272948643713
137,1,0.00018903151311147742
8,100,0.0002470516764304796
182,79,1.6455531928777699e-13
52,79,3.0068435232085395e-13
121,127,0.001976237011349446
120,98,1.9486799564957943e-07
24,74,0.0011906145437846037
103,21,1.1511366874454482e-05
57,126,6.208115088929976e-08
96,223,0.8128087223556999
120,25,4.4012110702580654e-09
113,40,0.00029697437016221596
125,101,2.1386506794901934e-11
151,82,7.08455961783222e-05
92,59,0.9849704028392602
29,33,9.900885749637168e-09
119,163,0.10356988902475632
41,61,0.07379541042683428
69,8,0.04480885137527353
101,99,2.055972435373099e-06
90,25,2.4999867386170158e-09
4,209,0.14809727768947878
9,146,0.01090189975740737
134,152,0.08273119733376337
22,50,0.008599372320901986
118,51,0.08858422494862929
134,148,0.021471108570444736
200,22,0.0030701125465182775
92,74,0.0006677398587515386
48,35,3.966239446544682e-05
4,36,0.012351442384514707
19,115,0.002736760311553699
2,185,0.07762110438324078
222,25,2.934906365788275e-11
191,104,8.127070120987792e-09
1,102,1.5303756691293844e-08
79,28,0.096997763444451
17,96,2.7293881888493578e-05
72,124,0.0004226190573890455
20,3,6.616046892300149e-06
115,80,6.443797327327292e-07
17,72,1.220936523054824e-10
17,40,1.2650514312348094e-05
5,173,0.40515611832835113
25,191,0.05443483715688099
130,127,0.03478816441330271
162,139,0.0001479024543393785
7,6,1.728904312132677e-05
114,4,1.653392015850877e-09
92,180,0.001250136287205739
17,25,3.241104055348713e-09
120,182,0.002380486472030495
113,127,0.00011288643529617572
173,203,0.0368659971786665
113,175,0.02579781284038158
17,185,0.4087950252011727
218,125,0.0006806173753002789
19,136,1.0272133898000019e-05
90,5,2.380878115299467e-05
191,132,0.05607225624745284
105,72,3.4305343524325393e-10
124,101,4.9436994899702085e-11
24,40,6.4668924853814e-06
27,105,2.2035720808199024e-10
64,119,0.0015259715112612166
29,128,0.000492131639849366
33,224,0.9084710000724568
101,92,8.533294652290137e-06
6,136,5.331962767300432e-05
90,105,1.903297924508497e-11
135,44,2.1217780962069995e-06
17,47,3.815411634718641e-18
192,71,4.004397709913212e-05
218,144,0.0027557052664391292
8,98,1.0015754758450782e-07
11,124,1.1741973950637443e-05
46,4,3.317115926390888e-09
102,32,3.5415521005206844e-10
90,70,0.009664728753148402
66,29,4.194219454960125e-05
20,23,0.0006401371612323826
167,68,2.2350591907961848e-09
191,118,0.012016033798563626
69,68,1.518680945759943e-11
130,136,9.517020086524704e-07
213,11,0.003389474386690811
115,191,0.003991864608308424
103,102,4.5258392453948644e-10
119,118,0.008217253871285551
129,74,0.00022632232154694274
1,47,6.506167292041517e-17
20,53,0.002238631122155777
103,43,3.808802864718592e-08
80,68,6.671685204666552e-11
93,68,8.910822194628697e-12
86,21,2.176468207506761e-06
149,1,4.048049995226628e-05
98,112,7.775752929444249e-10
30,118,0.0006748915468107387
169,46,3.5779534225041385e-05
144,120,7.505303038923296e-05
126,43,3.397008172943025e-09
27,104,3.030606910076332e-08
134,33,2.3420276626781577e-07
89,113,3.6825365237750506e-05
126,101,2.127984806476843e-11
17,101,1.0420149173700018e-13
191,25,4.126266207393174e-09
34,47,4.454818197461712e-18
57,101,5.6647739192926796e-14
154,141,0.02036501678376218
76,71,2.0153925863484074e-05
182,90,0.0005635236866754485
116,95,0.04024595877880796
112,60,0.28992414614267387
25,64,0.003542620608050409
98,78,0.1502523228416069
160,109,0.011624726091363112
40,78,0.01722330710162956
4,38,0.6066294770204129
28,187,0.0011864393444688877
40,21,1.9090013330051983e-07
62,114,0.0002861943988495861
118,64,0.001330421446701279
40,66,0.03368514089954234
86,29,1.2569990761811512e-05
136,68,7.0158275091400475e-12
62,127,0.0035219119428153427
11,1,9.174300598880486e-06
115,144,0.001202298309245749
42,68,5.6541046462901585e-12
86,136,2.6923180060220986e-06
27,23,2.2364142501826953e-05
20,123,0.00029372875858801905
123,92,2.0637580479815618e-07
218,176,0.832795504576622
157,43,2.3474141043238306e-09
173,148,0.00018794740126578676
40,22,0.0033964650926151256
125,202,0.0008769345084502414
72,10,5.641935238726207e-05
92,126,4.965661505880665e-08
112,198,0.002595022832658176
33,185,0.0277305969008338
169,113,0.024113792633540583
29,40,1.1118697266210209e-07
46,105,6.132650810035896e-13
41,11,1.2379878251039187e-06
35,4,8.267620699372939e-10
40,12,0.00017802386693646565
1,36,0.00011438577058319915
40,156,0.4864935223879142
82,15,0.008034691817502012
26,36,0.008789253639901018
13,225,0.5399319736397395
36,22,0.0010130800855378695
180,124,7.097392067139971e-05
89,162,0.09342957506931586
155,180,0.0040010413341631254
40,130,3.982772419339874e-10
11,47,3.848162496636194e-18
103,87,0.062174899066668045
99,20,4.880250119488036e-08
209,44,6.196567197856979e-06
146,32,5.575291233722854e-11
126,10,1.4774686187409044e-05
32,7,3.6666086069862226e-07
188,209,0.13815371453368216
155,59,0.004638143851787339
130,81,0.3105240449566556
89,3,1.2241952999353565e-05
36,92,7.625653268534855e-09
102,39,1.2954036477494417e-08
74,92,4.4828971647910495e-10
150,41,0.00010131171036726327
15,186,0.19996950466475172
48,60,0.2272929911265509
136,144,0.00024818501629650055
6,32,2.34067077899169e-12
136,80,1.5113456435905037e-07
136,30,7.933851507547933e-05
186,65,0.2069234411225777
46,175,0.039561772664710816
119,3,7.139271455542749e-06
140,120,5.5036695360785045e-05
46,89,0.04612772032444991
170,40,3.1243138566935444e-07
98,92,7.620738072325867e-10
94,69,0.0007923805254491784
157,146,0.0015556573866285714
162,46,0.00011135175225267717
132,191,0.00039764318828087374
5,1,5.295335909615026e-07
45,112,4.700262290656723e-10
30,44,3.891113719194544e-06
33,73,8.950537267597901e-06
35,92,1.6247068884775874e-10
149,82,0.00011960064213183855
86,30,1.3727889482011676e-08
218,44,1.5822489081854416e-06
20,92,3.585264082355923e-10
103,50,0.0032161019487286923
139,162,0.2501377060337609
134,164,0.044121714157737545
59,76,5.1196771784077366e-06
8,39,1.5676528880320794e-07
25,98,1.8155978405401215e-08
98,76,3.349894087537224e-06
103,144,0.00029153207534743077
73,134,0.0030693381928050324
99,98,4.320817557495681e-12
11,76,3.8335748099685945e-06
45,150,0.01933259147576494
135,209,0.04664426289913271
4,78,0.008152093165907084
17,166,0.05229579984841088
109,40,2.54685949748592e-07
102,3,7.636135135290515e-07
126,58,0.0008126119995268636
47,1,1.3175734438045187e-06
87,64,9.226423043490012e-05
98,93,0.2961037392342833
17,20,1.6855206061170407e-08
99,34,1.0208684688348753e-06
98,58,0.0004249418345416685
111,48,3.050480444487482e-05
64,125,1.0242492194542826e-05
218,71,4.2989276201015365e-05
80,133,0.036260024227331
226,3,1.9378138443896438e-08
168,166,0.00938398771560713
7,20,7.895596951880461e-09
46,169,0.05962985475272556
169,114,2.1283079014158246e-05
201,133,0.004989449128861902
20,144,0.00010961217545484375
40,68,2.99087594150343e-12
30,227,0.13121932863667352
21,118,2.1334794613185336e-05
143,217,0.5436858428155341
136,5,1.2169540168659424e-05
154,65,0.0004900779973559498
97,25,6.266779010248691e-10
7,68,8.649565364004881e-14
30,40,3.115309604999791e-10
8,34,1.3641710513269678e-06
73,4,4.402484941240521e-11
15,65,0.012462938622552083
101,72,1.457156498910329e-10
1,112,1.4051052066380386e-10
46,62,0.0004144421767966112
17,134,0.0031337447388918626
110,78,0.00023708019473448524
73,82,1.3965561836977278e-05
33,130,7.50669509444239e-12
201,191,0.00013284043883708807
30,50,0.00014538699482436008
40,32,1.8698469712903743e-13
82,174,0.03448531960318618
4,104,6.4114762509197396e-09
23,27,0.000387532523835182
191,32,4.81053212105746e-12
36,1,1.4417393012009618e-06
111,37,0.008284549979942227
96,71,3.847700496167561e-07
75,93,0.007757107120545287
47,124,2.0190603920906923e-05
27,40,1.6269479130797944e-10
78,110,0.36528380475135463
46,109,0.003351146623044415
103,118,8.344936251146272e-05
34,107,1.1252242499458175e-05
86,50,2.435964124579188e-05
134,142,0.003078129004334688
46,68,3.5969019796181986e-14
96,88,0.04294635626040272
93,105,2.873102323472874e-12
33,173,0.0757225115487737
38,118,8.137952695994903e-05
21,81,0.003966187750709608
6,161,0.206474108319971
39,30,9.490826065265293e-10
1,5,1.1589993488254268e-06
6,10,1.9325350218984027e-05
5,148,0.000661853728533288
141,12,0.001975901461773481
89,19,0.002261121493941443
97,48,5.740594434913332e-06
165,3,5.389844864299519e-10
48,74,1.243643607289275e-05
80,64,0.0003679881156070333
118,163,0.0030876070301357455
17,144,0.0004630265897111258
98,72,5.881292850102436e-12
10,41,3.058730585953128e-05
134,82,7.936031069974356e-05
78,97,8.365902706333063e-05
82,143,0.0027302173358172204
126,93,0.0014865922367269667
172,65,0.0008453395865054288
109,20,2.9386174664816952e-09
59,217,0.12176070126506917
26,37,5.6546451276798665e-08
16,125,0.0001891581514700486
98,77,2.4494713902394476e-10
123,43,2.6580216496532082e-09
20,28,0.03799161211900528
198,1,7.495734866568413e-07
22,36,0.0005340571267078981
136,102,8.388845598694441e-09
33,66,0.011546795816187682
21,86,0.036456323095969766
173,107,5.361193593222492e-07
195,223,0.006397462498839009
6,129,0.4459823596901808
105,107,6.676748354540635e-08
26,71,5.527739078052504e-06
151,17,0.0011857577593732097
115,103,0.0002522043912213129
42,8,0.003383981204883304
101,125,1.4407772998705021e-05
136,19,0.00013900343520578608
144,68,5.9018529884926656e-15
158,180,7.772304221086993e-05
154,3,1.1494824268588132e-08
195,7,2.8492222043576e-06
95,218,0.23542145876852394
109,82,1.2454016039799953e-06
115,136,5.9315696687356347e-08
146,91,0.19630864782757376
114,32,1.4161158912578996e-12
34,8,0.00040708668485261356
132,202,0.0018207709148766425
160,127,0.001079920406792495
151,45,0.00012770885425802137
78,40,4.560280260151236e-10
224,166,0.0005761953691585091
20,82,5.91180132749035e-08
126,124,1.4878272577900177e-06
59,202,0.002354791965824917
75,107,3.0500052503139384e-07
21,136,1.5069241566229947e-06
17,79,4.9576148121520035e-15
66,1,8.225715811057581e-08
118,78,4.311173209569034e-05
11,41,0.00017002082701956609
17,104,1.6390261427771326e-09
39,49,2.3480884727217433e-05
201,168,0.00031653903605575963
228,69,0.0006868292018701237
92,111,7.38068086365076e-10
136,120,3.539086201916277e-05
193,43,1.146918460438427e-10
71,79,7.458001905732762e-15
16,129,0.21283945454048261
4,92,4.227369701086676e-10
144,3,3.5733323699087174e-09
66,82,3.176286479514882e-07
24,1,4.3856456418768926e-08
148,3,1.0017131672894809e-08
174,32,1.2632643784014508e-13
137,20,1.5020735602607094e-09
96,32,1.065224596865661e-13
61,126,2.9137612978254965e-08
2,72,1.6814103817150315e-11
21,74,7.719919765203504e-07
109,63,0.00010026898280468844
178,91,0.07558368385330082
87,39,6.350117485716763e-09
151,172,0.24562751877141165
2,198,0.0004141085823380092
139,3,1.842157295209231e-09
123,20,2.118466170716779e-09
21,38,0.035870261705486906
25,22,0.0003944728734220556
226,32,4.835802038540562e-13
192,53,0.0010349816212177501
30,201,0.003955036477552058
156,99,1.5133506098294348e-05
28,47,6.839711782867823e-19
18,156,0.41411993933461794
14,179,0.27151855367506994
166,224,0.08733905747583137
8,129,0.058223893700936044
16,78,8.490132037862423e-06
73,142,0.030498822098094035
72,90,0.002695903699569889
95,149,8.463170196022936e-05
7,28,0.015194566458508888
58,84,0.05833023437383227
15,91,0.003958409430283685
168,100,0.0008507219018220368
218,32,1.3531428468165069e-13
7,27,3.493563859726023e-05
82,25,5.450163855459885e-10
101,1,1.543781621816174e-07
114,66,0.0039018558085125183
120,140,1.1797462900366307e-07
120,21,9.440978026826718e-09
188,196,0.06724498914507959
23,32,5.678996095123777e-14
80,39,1.1886148388273562e-08
1,66,0.004850755560488556
9,70,0.003950980089614778
136,105,2.391064893719722e-13
114,6,5.65645299873881e-06
69,20,4.365017175747018e-11
105,26,0.02561185468083854
63,227,0.5533215181751998
79,7,5.950564952619466e-08
21,144,0.00010168836397270842
151,99,2.9871216526533585e-07
150,126,2.439952836104668e-07
96,118,1.1313417473843404e-05
90,79,3.849195088237579e-15
16,48,9.464755361254213e-07
126,35,9.985391150539095e-05
117,116,0.7039656373341594
103,115,0.022592631154533433
25,87,0.031341923139724816
155,161,0.1488075218687041
103,32,4.126018603996456e-15
12,29,7.554205142695759e-08
6,47,3.230253879158331e-20
7,148,0.00115455259897247
136,38,0.035879729524816474
112,72,8.29980949471798e-13
175,62,4.4955141774354435e-05
92,114,3.362223816777852e-05
25,123,0.02021609064285322
167,63,1.1762352550928255e-05
177,176,0.04420826094818822
62,89,0.003049176614686159
30,104,9.896748687198213e-10
93,102,7.73290885839684e-12
132,30,8.210986453779869e-10
186,14,0.11973580681916246
95,32,1.7225841649557912e-18
126,47,7.693457772773835e-20
96,100,8.105316375957644e-06
5,136,2.304747492878593e-09
21,92,7.154281470426364e-11
40,164,0.0009980856757399893
48,225,0.22183716384527838
69,84,0.07154426633821633
20,163,0.0008287027723670673
24,32,2.019862960756763e-16
56,202,0.0014229451320899784
138,204,0.10567199426533225
140,38,0.012414818559559098
136,109,0.0027783264217765185
62,19,0.0011124330995215005
136,99,8.460750040718267e-08
72,91,0.004909383455258774
7,44,7.879925487851265e-07
191,115,0.007017185994766439
29,39,3.675509418805177e-08
72,68,8.74580890701529e-16
137,109,0.0012040351840563695
20,79,8.373022694533376e-17
93,98,3.662340040329028e-10
111,1,7.449640352903939e-09
162,89,0.020801366730024442
36,44,2.2956174048284172e-07
206,101,7.789026730790637e-15
4,1,3.3165473489278094e-10
103,80,1.0224973211471022e-07
66,130,2.1872144821375085e-11
81,163,0.0008779709896649412
101,11,2.152293243107312e-06
73,123,0.006859987175003323
195,32,3.746464062851164e-20
166,185,0.14425001771822973
129,97,1.9081974617172673e-06
73,210,0.8102821579613764
33,74,8.180971527291787e-07
77,101,1.3579622221526194e-14
24,207,0.1800088164291438
98,125,8.188952708290612e-06
12,39,1.6667999432988145e-08
111,71,1.8525471510082177e-07
41,34,2.382663389507609e-07
63,109,0.0001781121971099965
130,144,0.000223450207716076
42,97,0.00024051262464276155
59,107,2.3175558693642775e-07
130,71,4.0822002639191714e-07
29,53,0.0001398047460660277
196,188,0.003536107027934544
22,202,0.0003148876454475129
11,180,0.0003260399672189017
115,105,9.898348141069774e-15
111,68,2.8118770799543774e-16
92,98,2.7174736810284905e-10
8,79,2.626314154062564e-16
8,48,4.09860429598361e-06
29,17,0.0004315617763575269
81,130,6.6647021489903514e-12
118,217,0.0010532613072826058
29,12,0.0008960301724664968
78,166,0.006540934303371982
111,47,3.568192042145192e-19
62,118,8.766442691262194e-06
33,174,0.013025403843689718
105,112,1.049303700529828e-10
128,29,4.850196487334834e-06
17,98,5.972028481176004e-11
2,59,0.0012500050685716427
64,115,0.004281561545526654
86,32,1.0104148528489568e-20
5,144,2.2287923079712895e-05
170,105,2.0802536244803397e-14
75,68,8.702182186228531e-17
114,91,0.03614636816309926
125,71,5.430449709583392e-07
142,134,0.0007032773424854867
27,112,4.0135810986140465e-13
80,118,3.664937554795953e-06
6,3,3.848867808949839e-11
139,127,0.0021777817600087956
73,93,0.0008331638893485723
42,102,1.2544071378744454e-11
21,5,2.7453841549838422e-06
36,48,1.4073433189917014e-06
6,92,2.0154483563554774e-11
121,128,0.0001096507697098617
76,124,3.93250167253542e-05
80,12,0.00012048356389696602
130,79,5.982076203385431e-16
29,68,1.126912693937091e-16
150,72,5.635867333599964e-13
17,141,0.0011966723079909413
105,99,4.1497243859079375e-07
23,1,7.749249004746736e-12
78,19,0.00352119464242141
82,95,0.02399027370798428
73,33,1.4473257304232758e-07
115,39,9.180730720195548e-10
102,30,4.982387199703049e-10
22,188,0.0035568321102091545
136,72,1.0038339291920878e-14
34,100,2.616181370232827e-05
71,56,0.10187086758711027
6,204,0.5897508861430845
5,105,5.669536071524736e-16
71,1,1.116322166313438e-10
169,89,0.009553907224801558
11,71,3.652244195049305e-08
86,80,7.307803401774999e-08
33,17,0.0014451115827183482
8,19,1.8510677821137967e-05
89,46,2.5933729310637056e-05
20,1,1.199002246147966e-13
36,98,2.7113205700911194e-11
86,71,8.774262439829226e-08
93,1,5.559702894382005e-11
1,111,8.01946290837577e-10
229,176,0.03281961772277554
58,126,4.142327601620526e-09
96,1,2.257941069335323e-11
135,180,0.00018049515480765498
173,72,5.992550946701965e-14
57,73,6.608595060840252e-07
35,34,1.680360507209011e-07
71,101,2.545049468636052e-15
59,47,1.697346135903517e-20
24,111,2.9334562548658065e-10
7,24,1.7543620013259632e-08
203,130,8.457297927023706e-12
23,96,1.1036800708847727e-06
76,101,9.600917242038772e-17
46,91,0.0009895617246714996
137,24,2.2429542229817472e-07
92,1,1.5922541418888464e-11
72,4,2.804302017699882e-13
56,125,4.993544782607655e-06
33,109,1.980102332023207e-05
141,17,0.0003999990603005276
135,124,1.315264719750909e-05
96,79,3.1717322702102495e-16
112,3,1.5490398853036054e-12
123,78,1.2230052257569722e-06
6,81,0.02901506424502309
40,33,3.393070439049817e-08
13,136,1.167751557746853e-09
62,175,0.05616482701525416
165,198,0.0015720141591195947
82,152,0.0022034172509361144
88,213,0.07607682349517776
11,126,6.8203332346492165e-09
169,153,0.1758485683365197
113,128,0.00016595260839321932
91,47,6.529357943031275e-20
99,112,5.545196331515038e-13
20,27,1.9581925441478205e-05
36,144,9.275145400118888e-07
95,116,0.20672181536493603
1,40,3.015570805204523e-10
185,150,0.0020923876766677737
7,195,0.017221000203651853
163,119,0.00011763620531644726
6,124,3.0224678953357512e-05
173,25,1.1477977429863052e-10
29,25,6.666999855726337e-11
99,107,5.796314071923486e-10
5,124,3.885903731468633e-06
150,92,7.501556436265e-11
62,46,1.3832727866075664e-05
118,30,1.29629894780825e-09
166,148,5.1739507005140346e-05
109,23,0.0004953654488162565
124,57,0.0002563570982703644
46,98,2.8614978092198163e-12
30,119,3.8387358644805155e-05
38,78,1.02748439098058e-06
30,68,3.354943867948407e-17
86,1,1.1173675094395792e-11
77,125,1.161617130860456e-06
230,231,0.4982338184703592
156,32,1.730004500715832e-20
46,63,2.619265502392178e-07
105,71,2.9821456121360835e-08
34,150,0.0010477535623345973
221,16,0.01292866695164804
132,22,0.00027639161802629433
61,57,0.0002967201785072124
151,112,1.4625470297242462e-14
219,135,0.008699299634648867
186,189,0.02613097987976009
4,97,3.458696168044624e-06
101,98,7.711873557397289e-15
96,156,0.05758146340972629
172,15,0.0012568402410602449
79,98,7.343935832704352e-13
123,109,3.222699865739222e-05
129,53,0.0006066393939834169
79,40,1.6972476456038208e-10
173,43,8.968508815898447e-13
186,32,4.666500988354861e-22
58,6,1.272331002265747e-09
73,136,2.2345996566710206e-09
192,1,7.217089158998241e-13
112,47,2.0860470748315085e-21
111,26,0.005436789353551528
207,215,0.7430862431504658
29,103,1.7635787290942962e-05
146,100,4.992997716962449e-06
35,91,0.00011074495701706341
1,92,3.5762738339004023e-11
57,25,2.6982438749652364e-12
118,80,2.973424801363059e-08
139,160,4.5017245248086744e-05
35,150,7.299439624647395e-05
36,32,3.0466480776702465e-21
72,98,7.55379381709489e-13
112,105,1.684682661361299e-16
19,68,5.4919450930563624e-18
10,72,3.7420175833152794e-14
76,180,0.00036197391010843146
147,62,0.00019242090939191467
124,25,5.260634520878152e-12
145,220,0.4160603100383898
126,72,2.2281081846062852e-14
48,11,3.3405447127400544e-07
11,6,1.2185613115819424e-09
114,175,0.01302721720752074
36,71,7.813099266676728e-09
37,26,0.003939900996072478
48,131,0.0038269804186008612
166,33,5.211017009710205e-09
57,112,1.3238242845332593e-13
132,200,0.003886805069528492
66,50,4.843790630546326e-05
143,142,7.812416192951198e-05
6,126,4.072818800930293e-11
191,119,2.92420896689434e-05
98,1,1.0042209386261922e-11
123,38,0.0051401705458193276
8,99,2.1130561094954855e-06
71,108,0.04254515528820884
40,52,0.014942484189648317
30,21,8.373324980488526e-09
207,84,0.0005293431631288813
46,35,2.327545471634744e-05
216,125,2.4696276948961153e-07
85,84,0.0010687753977808498
170,125,1.5481438941657454e-07
21,68,3.257282612148963e-17
59,198,0.0031128844971088187
90,198,6.0365594670572065e-06
92,150,0.00037935497726899857
80,50,3.177317114945144e-05
27,47,2.6724217721928315e-21
30,168,0.000340522907303329
115,19,0.0002365197547295499
29,98,3.1905176218788765e-14
173,33,4.9024844393705745e-08
123,32,3.891423959444857e-22
148,27,9.38817026532434e-06
100,43,4.157927375091843e-11
120,79,1.6291272872087032e-16
123,79,8.27101999606475e-17
34,126,7.219532650998983e-11
30,132,0.008548098465725034
23,20,2.0921986959690224e-10
189,141,0.002199938328999843
69,43,9.013268716953015e-13
157,118,2.6940258005195293e-06
115,71,1.2967117030937922e-08
83,119,1.1425477859993224e-05
78,98,3.964203616643866e-15
40,1,3.5225779835202113e-12
20,115,0.0012646514627279966
115,22,4.232199801588208e-05
11,25,8.4271100682949e-12
11,57,9.428405786858622e-05
29,22,7.581666244656186e-06
82,126,2.2080078275367846e-10
11,78,4.123862111249726e-06
132,184,0.1966703513481282
72,105,1.4070024165517193e-16
99,104,1.2658356633577279e-09
64,191,3.0410632644352527e-06
17,28,0.0103399256291084
47,91,0.0001804332874671892
90,114,3.633703793867219e-08
77,76,1.5628543085567895e-07
106,137,0.21588726123420546
165,43,6.85588685902462e-12
136,92,5.77115779003063e-11
198,90,0.0008438911247851494
71,171,0.00013363361520650743
99,25,2.2529855900989873e-13
94,160,1.3257145039792868e-05
146,43,1.561900195541643e-12
201,119,2.219592940431407e-06
6,48,4.89401535274776e-07
82,136,5.130439730086782e-10
136,20,5.6472669179081204e-12
87,30,1.0087033976984527e-10
5,111,6.471999771539761e-11
38,110,0.013260990938502772
4,29,1.5324731126297377e-05
103,130,1.6579934937817777e-11
85,207,0.007694526434205787
174,134,2.4410875308835766e-06
36,53,0.00011715556407183351
12,164,0.000471572284136827
161,180,3.6517866571860435e-05
22,197,0.015899993753217392
143,82,1.4007989120042917e-07
105,104,3.2540263994195095e-10
18,43,6.2507439228040196e-12
115,12,5.066477370977449e-05
114,68,2.4311949863155045e-16
15,47,9.822498571256953e-23
92,124,1.5048395126045627e-06
166,110,0.22712774547360776
